layer,baseline_mean,positive_mean,negative_mean,delta
13,-0.916728515625,-0.90052734375,-0.928056640625,0.027529296875000053
14,-0.916728515625,-0.90056640625,-0.94412109375,0.04355468750000002
15,-0.916728515625,-0.92283203125,-0.9355517578125,0.012719726562499978
16,-0.916728515625,-0.880888671875,-0.9848291015625,0.10394042968750006
17,-0.916728515625,-1.1185400390625,-1.088193359375,-0.030346679687500044
18,-0.916728515625,-0.6097021484375,-1.6127734375,1.0030712890625
19,-0.916728515625,-0.44558837890625,-1.38692138671875,0.9413330078125
20,-0.916728515625,-0.70763671875,-2.564456787109375,1.856820068359375
21,-0.916728515625,-0.23166015625,-1.403818359375,1.172158203125
22,-0.916728515625,0.306953125,-2.34990234375,2.6568554687500003
23,-0.916728515625,1.07953125,-2.97759033203125,4.05712158203125
24,-0.916728515625,0.962109375,-1.7762646484375,2.7383740234375002
25,-0.916728515625,0.78763671875,-1.82737548828125,2.61501220703125
26,-0.916728515625,0.1753515625,-1.4922705078125,1.6676220703125
27,-0.916728515625,1.123203125,-2.7767138671875,3.8999169921875003
28,-0.916728515625,-0.187646484375,-1.359130859375,1.171484375
29,-0.916728515625,-0.85111328125,-0.9937109375,0.14259765624999998
30,-0.916728515625,-0.81569091796875,-1.00423828125,0.18854736328124988
31,-0.916728515625,-0.86462646484375,-0.96271484375,0.09808837890625
32,-0.916728515625,-0.8248388671875,-0.97146484375,0.14662597656249998
33,-0.916728515625,-0.86296875,-0.972119140625,0.1091503906250001
34,-0.916728515625,-0.8891064453125,-0.9524609375,0.0633544921875
35,-0.916728515625,-0.8797216796875,-0.96443359375,0.0847119140625
36,-0.916728515625,-0.8831103515625,-0.943525390625,0.06041503906250001
37,-0.916728515625,-0.8713671875,-0.9434375,0.07207031250000007
38,-0.916728515625,-0.896103515625,-0.9218896484375,0.025786132812499973
39,-0.916728515625,-0.90892578125,-0.90849609375,-0.0004296875000000533
