layer,baseline_mean,positive_mean,negative_mean,delta
11,1.1954876631498337,1.3361295610666275,1.1586065024137497,0.17752305865287776
12,1.1954876631498337,1.310676208138466,1.1147898375988006,0.1958863705396654
13,1.1954876631498337,1.1978301793336867,1.3804350167512893,-0.18260483741760258
14,1.1954876631498337,1.4865710258483886,0.9892577141523361,0.49731331169605253
15,1.1954876631498337,2.9719497740268705,-0.015570113062858581,2.987519887089729
16,1.1954876631498337,3.38535298705101,0.9539616674184799,2.43139131963253
17,1.1954876631498337,7.697144681215287,-2.16393663585186,9.861081317067146
18,1.1954876631498337,7.9048417687416075,-6.106581676006317,14.011423444747924
19,1.1954876631498337,5.944713500142098,-2.1567265301942826,8.10144003033638
20,1.1954876631498337,6.5496187716722485,-3.589915418624878,10.139534190297127
21,1.1954876631498337,3.6981970101594923,-7.421384042501449,11.11958105266094
22,1.1954876631498337,4.616419619321823,-4.855654695630074,9.472074314951897
23,1.1954876631498337,5.3710460543632506,-2.7947366654872896,8.16578271985054
24,1.1954876631498337,0.828280571103096,1.4413898050785066,-0.6131092339754105
25,1.1954876631498337,1.085095351934433,1.2444504618644714,-0.15935510993003832
26,1.1954876631498337,0.4661857783794403,1.6115520775318146,-1.1453662991523743
27,1.1954876631498337,0.6597502171993256,1.6068551748991013,-0.9471049576997758
28,1.1954876631498337,0.6290084719657898,1.6257392376661302,-0.9967307657003404
29,1.1954876631498337,0.7426273107528687,1.2539368450641633,-0.5113095343112946
30,1.1954876631498337,0.9128775507211685,1.2189461708068847,-0.3060686200857162
31,1.1954876631498337,0.8950392097234726,1.2626480281352996,-0.367608818411827
32,1.1954876631498337,0.9834515124559402,1.2914012014865874,-0.30794968903064723
33,1.1954876631498337,1.103433722257614,0.9689791917800903,0.13445453047752376
34,1.1954876631498337,1.4227559953927993,0.8592202514410019,0.5635357439517974
35,1.1954876631498337,1.3300730407238006,0.9584644109010696,0.371608629822731
