layer,baseline_mean,positive_mean,negative_mean,delta
31,2.320861053466797,2.4290714263916016,1.9396862030029296,0.48938522338867196
32,2.320861053466797,2.3933666229248045,1.9512550354003906,0.44211158752441393
33,2.320861053466797,2.3354652404785154,2.01941032409668,0.3160549163818356
34,2.320861053466797,2.43582763671875,2.0652694702148438,0.37055816650390616
35,2.320861053466797,2.3937896728515624,2.1113330841064455,0.2824565887451169
36,2.320861053466797,2.526704025268555,1.9482917785644531,0.5784122467041017
37,2.320861053466797,2.647581100463867,1.838348388671875,0.8092327117919922
38,2.320861053466797,2.7499671936035157,1.740328598022461,1.0096385955810547
39,2.320861053466797,2.8481468200683593,1.5678321838378906,1.2803146362304687
40,2.320861053466797,2.7814682006835936,1.7407699584960938,1.0406982421874997
41,2.320861053466797,2.446506881713867,1.9644020080566407,0.48210487365722643
42,2.320861053466797,2.743219757080078,1.995505142211914,0.7477146148681639
43,2.320861053466797,2.6503955841064455,2.1065910339355467,0.5438045501708988
44,2.320861053466797,2.7245445251464844,1.930781936645508,0.7937625885009765
45,2.320861053466797,2.7068153381347657,1.8274436950683595,0.8793716430664062
46,2.320861053466797,2.7848190307617187,1.6968856811523438,1.0879333496093748
47,2.320861053466797,2.874713134765625,1.7149215698242188,1.1597915649414063
48,2.320861053466797,3.32310791015625,1.19876708984375,2.1243408203125003
49,2.320861053466797,2.9645557403564453,1.9400798797607421,1.0244758605957032
50,2.320861053466797,3.050639343261719,1.2567466735839843,1.7938926696777346
51,2.320861053466797,3.1904741287231446,0.9738002777099609,2.2166738510131836
52,2.320861053466797,3.193347358703613,1.1341987609863282,2.059148597717285
53,2.320861053466797,3.037535858154297,1.4095767974853515,1.6279590606689456
54,2.320861053466797,3.2277618408203126,1.3738201141357422,1.8539417266845704
55,2.320861053466797,3.4273658752441407,0.4944419860839844,2.9329238891601563
56,2.320861053466797,4.672073173522949,-0.28364715576171873,4.955720329284667
57,2.320861053466797,4.556169509887695,-0.38915023803710935,4.945319747924804
58,2.320861053466797,4.465269470214844,-0.113165283203125,4.5784347534179695
59,2.320861053466797,4.839956283569336,-0.0026519775390625,4.842608261108398
60,2.320861053466797,4.806768798828125,-0.4442287445068359,5.250997543334961
61,2.320861053466797,4.776305770874023,-0.394256591796875,5.170562362670898
62,2.320861053466797,4.683030700683593,-0.24056930541992189,4.9236000061035154
63,2.320861053466797,4.635499954223633,-0.4177547454833984,5.053254699707031
64,2.320861053466797,4.260260391235351,-0.5430397033691406,4.803300094604492
65,2.320861053466797,3.765262222290039,-0.21144065856933594,3.976702880859375
66,2.320861053466797,3.663104248046875,0.36551055908203123,3.297593688964844
67,2.320861053466797,4.012291717529297,0.8324661254882812,3.1798255920410154
68,2.320861053466797,5.059538841247559,-0.5030647277832031,5.562603569030761
69,2.320861053466797,6.246411323547363,0.7539291381835938,5.4924821853637695
70,2.320861053466797,5.909084510803223,2.1660667419433595,3.7430177688598634
71,2.320861053466797,5.7728324890136715,1.1568214416503906,4.616011047363281
72,2.320861053466797,3.4005176544189455,1.09156494140625,2.3089527130126957
73,2.320861053466797,3.2553031921386717,-0.211285400390625,3.4665885925292965
74,2.320861053466797,3.790192413330078,0.741241455078125,3.048950958251953
75,2.320861053466797,4.659151458740235,0.8488105773925781,3.8103408813476567
76,2.320861053466797,4.893580627441406,-1.0262466430664063,5.919827270507813
77,2.320861053466797,4.078752899169922,-0.9778976440429688,5.056650543212891
78,2.320861053466797,3.314350891113281,0.8732414245605469,2.441109466552734
79,2.320861053466797,3.8832138061523436,0.4440349578857422,3.4391788482666015
80,2.320861053466797,2.509912872314453,2.208601379394531,0.3013114929199219
81,2.320861053466797,2.41034049987793,2.2000495910644533,0.21029090881347656
82,2.320861053466797,2.1712409973144533,2.4220409393310547,-0.2507999420166014
83,2.320861053466797,2.220081329345703,2.360988235473633,-0.14090690612792978
84,2.320861053466797,2.234355926513672,2.354500961303711,-0.12014503479003924
85,2.320861053466797,2.2304672241210937,2.3703521728515624,-0.13988494873046875
86,2.320861053466797,2.254395294189453,2.3478759765625,-0.09348068237304696
87,2.320861053466797,2.167339324951172,2.46578369140625,-0.2984443664550782
88,2.320861053466797,2.1868354797363283,2.467403030395508,-0.2805675506591796
89,2.320861053466797,2.1773277282714845,2.481296157836914,-0.3039684295654297
90,2.320861053466797,2.172362518310547,2.4002262115478517,-0.2278636932373046
91,2.320861053466797,2.2042137145996095,2.4323028564453124,-0.22808914184570295
92,2.320861053466797,2.19566650390625,2.406808280944824,-0.21114177703857395
93,2.320861053466797,2.191106414794922,2.4528512954711914,-0.26174488067626944
