layer,baseline_mean,positive_mean,negative_mean,delta
21,1.0110671997070313,1.1255111694335938,0.85970458984375,0.26580657958984377
22,1.0110671997070313,1.1064453125,0.8561981201171875,0.25024719238281246
23,1.0110671997070313,1.0749237060546875,0.895751953125,0.17917175292968746
24,1.0110671997070313,0.83177490234375,0.9969512939453125,-0.1651763916015625
25,1.0110671997070313,1.12724609375,0.8644195556640625,0.2628265380859375
26,1.0110671997070313,1.2170318603515624,0.7781585693359375,0.4388732910156249
27,1.0110671997070313,1.2884918212890626,0.7660247802734375,0.5224670410156251
28,1.0110671997070313,1.2131546020507813,0.7865692138671875,0.4265853881835938
29,1.0110671997070313,1.1847900390625,0.8784133911132812,0.3063766479492187
30,1.0110671997070313,1.1442123413085938,0.8824432373046875,0.2617691040039063
31,1.0110671997070313,1.230218505859375,0.7563629150390625,0.4738555908203126
32,1.0110671997070313,1.2729217529296875,0.7194488525390625,0.5534729003906249
33,1.0110671997070313,1.183941650390625,0.7980194091796875,0.38592224121093754
34,1.0110671997070313,1.3639495849609375,0.7140762329101562,0.6498733520507813
35,1.0110671997070313,1.3272491455078126,0.7452285766601563,0.5820205688476563
36,1.0110671997070313,1.290264892578125,0.7121261596679688,0.5781387329101563
37,1.0110671997070313,1.2855255126953125,0.7814682006835938,0.5040573120117187
38,1.0110671997070313,1.40264892578125,0.6566650390625,0.74598388671875
39,1.0110671997070313,1.574676513671875,0.5685348510742188,1.0061416625976562
40,1.0110671997070313,2.130021667480469,0.5636474609375,1.5663742065429689
41,1.0110671997070313,2.888539123535156,0.508905029296875,2.379634094238281
42,1.0110671997070313,1.764019775390625,0.46751708984375,1.296502685546875
43,1.0110671997070313,4.5156097412109375,1.371142578125,3.1444671630859373
44,1.0110671997070313,5.520722579956055,1.039111328125,4.481611251831055
45,1.0110671997070313,4.357994842529297,0.57001953125,3.787975311279297
46,1.0110671997070313,3.2927528381347657,0.258349609375,3.0344032287597655
47,1.0110671997070313,3.395062255859375,0.2770263671875,3.1180358886718746
48,1.0110671997070313,0.3660858154296875,-0.03038330078125,0.3964691162109375
49,1.0110671997070313,3.2543319702148437,-0.161578369140625,3.415910339355469
50,1.0110671997070313,1.9666946411132813,0.9482757568359375,1.0184188842773438
51,1.0110671997070313,1.364111328125,0.820452880859375,0.543658447265625
52,1.0110671997070313,1.0983047485351562,0.9136749267578125,0.18462982177734377
53,1.0110671997070313,0.90830078125,1.0046493530273437,-0.09634857177734368
54,1.0110671997070313,0.945654296875,1.0092041015625,-0.06354980468749993
55,1.0110671997070313,0.932135009765625,1.0489105224609374,-0.11677551269531239
56,1.0110671997070313,0.9561676025390625,0.990875244140625,-0.03470764160156248
57,1.0110671997070313,0.9578887939453125,0.9613372802734375,-0.003448486328125
58,1.0110671997070313,1.0153533935546875,0.88397216796875,0.13138122558593746
59,1.0110671997070313,0.9883209228515625,0.9297698974609375,0.058551025390624956
60,1.0110671997070313,1.0508453369140625,0.8682388305664063,0.18260650634765618
61,1.0110671997070313,1.1185882568359375,0.8275909423828125,0.29099731445312504
62,1.0110671997070313,1.1114349365234375,0.81717529296875,0.2942596435546875
63,1.0110671997070313,1.11907958984375,0.868389892578125,0.25068969726562496
