strength,mean_p_positive,std_p_positive,n_samples,delta_from_baseline,model,model_size,num_layers
-0.5,0.01979707956314087,0.1368029779063385,50,-0.9288370203971862,Qwen/Qwen3-1.7B,1.7B,28
-0.25,0.04693241357803345,0.15543971179108282,50,-0.9017016863822936,Qwen/Qwen3-1.7B,1.7B,28
-0.1,0.6263384366035462,0.4381526571468035,50,-0.32229566335678095,Qwen/Qwen3-1.7B,1.7B,28
-0.05,0.8428270173072815,0.3225267800023666,50,-0.10580708265304561,Qwen/Qwen3-1.7B,1.7B,28
0.0,0.9486340999603271,0.1549101471271356,50,0.0,Qwen/Qwen3-1.7B,1.7B,28
0.05,0.9743090915679932,0.12833231742439247,50,0.025674991607666064,Qwen/Qwen3-1.7B,1.7B,28
0.1,0.9988483774662018,0.0036743579575001235,50,0.050214277505874705,Qwen/Qwen3-1.7B,1.7B,28
0.25,0.9995384740829468,0.0014073558929371024,50,0.05090437412261972,Qwen/Qwen3-1.7B,1.7B,28
0.5,0.9998319745063782,0.00015965486117713168,50,0.05119787454605107,Qwen/Qwen3-1.7B,1.7B,28
