layer,baseline_mean,positive_mean,negative_mean,delta
11,1.6080670642852783,1.607856273651123,1.6646468591690065,-0.05679058551788341
12,1.6080670642852783,1.546582260131836,1.7841087341308595,-0.2375264739990235
13,1.6080670642852783,1.723097457885742,1.5853700256347656,0.1377274322509765
14,1.6080670642852783,1.1548039150238036,2.099977674484253,-0.9451737594604492
15,1.6080670642852783,1.3602167892456054,1.9379713821411133,-0.5777545928955079
16,1.6080670642852783,1.932439193725586,-0.42030595779418944,2.3527451515197755
17,1.6080670642852783,1.945075454711914,-3.1091143035888673,5.054189758300781
18,1.6080670642852783,1.4198221969604492,0.8866919136047363,0.5331302833557129
19,1.6080670642852783,0.810918173789978,0.01147491455078125,0.7994432592391968
20,1.6080670642852783,2.292704029083252,-3.2148065686225893,5.507510597705841
21,1.6080670642852783,2.5511936473846437,-1.7075231170654297,4.258716764450074
22,1.6080670642852783,4.750584583282471,-2.0037713623046876,6.754355945587159
23,1.6080670642852783,5.197610816955566,-3.6210069274902343,8.8186177444458
24,1.6080670642852783,1.7596935272216796,0.8112553977966308,0.9484381294250488
25,1.6080670642852783,2.362496910095215,0.27917028427124024,2.0833266258239744
26,1.6080670642852783,1.7485797309875488,1.339519739151001,0.40905999183654784
27,1.6080670642852783,1.8109819793701172,1.3026931285858154,0.5082888507843017
28,1.6080670642852783,1.8533048248291015,1.1858579444885253,0.6674468803405762
29,1.6080670642852783,1.5317146396636963,1.460482120513916,0.07123251914978024
30,1.6080670642852783,1.5470418167114257,1.5230631256103515,0.0239786911010742
31,1.6080670642852783,1.552966194152832,1.5646944999694825,-0.011728305816650408
32,1.6080670642852783,1.5453524208068847,1.5571413803100587,-0.011788959503173935
33,1.6080670642852783,1.6788113403320313,1.4492849922180175,0.22952634811401373
34,1.6080670642852783,1.6850769805908203,1.369721336364746,0.3153556442260743
35,1.6080670642852783,1.607776870727539,1.5369443893432617,0.07083248138427733
