layer,baseline_mean,positive_mean,negative_mean,delta
15,2.982598983049393,5.577868139743805,0.2269134294986725,5.350954710245132
16,2.982598983049393,5.719983230829239,-0.6640255618095398,6.384008792638779
17,2.982598983049393,5.21685017824173,-0.5866496658325195,5.803499844074249
18,2.982598983049393,4.981463007926941,-0.8909098613262176,5.872372869253159
19,2.982598983049393,6.153423258066177,-0.8313946139812469,6.984817872047424
20,2.982598983049393,4.059172070026397,0.7585335302352906,3.3006385397911067
21,2.982598983049393,4.1435619068145755,-0.3516277754306793,4.495189682245255
22,2.982598983049393,4.0767088627815244,1.1095454752445222,2.9671633875370023
23,2.982598983049393,4.571120965480804,1.1436544561386108,3.427466509342193
24,2.982598983049393,4.846604783535003,-2.722526856660843,7.569131640195846
25,2.982598983049393,5.237016792297363,-1.4028031742572784,6.639819966554642
26,2.982598983049393,5.48356703877449,-6.333237640857696,11.816804679632186
27,2.982598983049393,3.3643664014339447,-5.697077922821045,9.061444324254989
28,2.982598983049393,3.643489668369293,-5.984956971406937,9.628446639776229
29,2.982598983049393,3.4778071773052215,-5.409972423315049,8.88777960062027
30,2.982598983049393,0.8967401611804963,-4.649101645946502,5.545841807126998
31,2.982598983049393,6.515243412256241,-3.618721672296524,10.133965084552765
32,2.982598983049393,6.42377222776413,-2.225437492132187,8.649209719896316
33,2.982598983049393,6.583193951845169,-3.1157797527313233,9.698973704576492
34,2.982598983049393,6.883229786157608,-1.4294359648227692,8.312665750980377
35,2.982598983049393,7.970358784198761,-1.4432685160636902,9.413627300262451
36,2.982598983049393,5.580206234455108,-0.9651862478256226,6.545392482280731
37,2.982598983049393,6.104694759845733,-1.678536970615387,7.78323173046112
38,2.982598983049393,4.52108008980751,0.9303204202651978,3.5907596695423125
39,2.982598983049393,3.869033306837082,1.6462530481815338,2.222780258655548
40,2.982598983049393,4.159101935625077,0.825867291688919,3.3332346439361578
41,2.982598983049393,2.882235596179962,3.051508915424347,-0.16927331924438516
42,2.982598983049393,3.052456818819046,2.794264407157898,0.25819241166114804
43,2.982598983049393,2.7737856900691984,3.0587157249450683,-0.2849300348758699
44,2.982598983049393,2.931689635515213,2.8989953136444093,0.03269432187080357
45,2.982598983049393,2.827797074317932,2.954350564479828,-0.12655349016189588
46,2.982598983049393,2.9190246725082396,2.8224949407577515,0.09652973175048807
47,2.982598983049393,2.8956010150909424,2.959989858865738,-0.06438884377479548
