layer,baseline_mean,positive_mean,negative_mean,delta
11,-0.9745674288272858,-0.9962745761871338,-0.9482716369628906,-0.048002939224243146
12,-0.9745674288272858,-1.003296695947647,-0.949442937374115,-0.05385375857353203
13,-0.9745674288272858,-0.8743460607528687,-1.0828101885318757,0.20846412777900702
14,-0.9745674288272858,-1.100178974866867,-0.852167261838913,-0.2480117130279541
15,-0.9745674288272858,-0.8102803266048432,-1.1978516459465027,0.38757131934165956
16,-0.9745674288272858,-0.30668744444847107,-2.346168751716614,2.039481307268143
17,-0.9745674288272858,0.8661739706993103,-4.2495102691650395,5.11568423986435
18,-0.9745674288272858,2.243895831108093,-3.455574951171875,5.699470782279969
19,-0.9745674288272858,1.0984079790115358,-4.028275146484375,5.12668312549591
20,-0.9745674288272858,0.287568359375,-6.777486572265625,7.065054931640625
21,-0.9745674288272858,3.9917228627204895,-4.8401953125,8.831918175220489
22,-0.9745674288272858,3.5255356895923615,-4.992626953125,8.51816264271736
23,-0.9745674288272858,2.592552819252014,-4.782109375,7.374662194252014
24,-0.9745674288272858,-0.6200748252868652,-1.5052651977539062,0.885190372467041
25,-0.9745674288272858,-0.5524353563785553,-1.5403867340087891,0.9879513776302338
26,-0.9745674288272858,-0.8889429652690888,-1.0147719860076905,0.1258290207386017
27,-0.9745674288272858,-0.8825417113304138,-1.1177410364151001,0.23519932508468633
28,-0.9745674288272858,-0.8330274784564972,-1.1158286619186402,0.282801183462143
29,-0.9745674288272858,-0.9710500478744507,-0.8792561626434326,-0.09179388523101806
30,-0.9745674288272858,-0.9589260065555573,-0.9229397940635681,-0.03598621249198919
31,-0.9745674288272858,-0.9876783919334412,-0.9087848043441773,-0.0788935875892639
32,-0.9745674288272858,-1.0379091274738312,-0.8570877933502197,-0.18082133412361157
33,-0.9745674288272858,-0.9422048676013947,-0.9471030068397522,0.0048981392383575795
34,-0.9745674288272858,-0.9464676189422607,-0.9795931696891784,0.0331255507469177
35,-0.9745674288272858,-0.9615688979625702,-0.979431346654892,0.017862448692321786
