layer,baseline_rate,positive_rate,negative_rate,delta,valid_rate
13,0.4,0.46153846153846156,0.46153846153846156,0.0,0.6
14,0.46153846153846156,0.36363636363636365,0.42857142857142855,-0.0649350649350649,0.6333333333333333
15,0.46153846153846156,0.3333333333333333,0.35714285714285715,-0.023809523809523836,0.7
16,0.46153846153846156,0.46153846153846156,0.4166666666666667,0.04487179487179488,0.6333333333333333
17,0.4666666666666667,0.46153846153846156,0.4166666666666667,0.04487179487179488,0.6666666666666666
18,0.42857142857142855,0.38461538461538464,0.3333333333333333,0.05128205128205132,0.65
19,0.46153846153846156,0.4166666666666667,0.4166666666666667,0.0,0.6166666666666667
20,0.36363636363636365,0.46153846153846156,0.35714285714285715,0.10439560439560441,0.6333333333333333
21,0.46153846153846156,0.3333333333333333,0.4166666666666667,-0.08333333333333337,0.6166666666666667
22,0.4166666666666667,0.5,0.2857142857142857,0.2142857142857143,0.6333333333333333
23,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.65
24,0.4166666666666667,0.7333333333333333,0.3,0.4333333333333333,0.6166666666666667
25,0.42857142857142855,0.6153846153846154,0.3076923076923077,0.3076923076923077,0.6666666666666666
26,0.35714285714285715,0.45454545454545453,0.36363636363636365,0.09090909090909088,0.6
27,0.4666666666666667,0.42857142857142855,0.4,0.028571428571428525,0.7333333333333333
28,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.65
29,0.46153846153846156,0.3333333333333333,0.5,-0.16666666666666669,0.65
30,0.5,0.36363636363636365,0.42857142857142855,-0.0649350649350649,0.65
31,0.46153846153846156,0.4166666666666667,0.4166666666666667,0.0,0.6166666666666667
32,0.4,0.5,0.35714285714285715,0.14285714285714285,0.7166666666666667
33,0.36363636363636365,0.38461538461538464,0.46153846153846156,-0.07692307692307693,0.6166666666666667
34,0.46153846153846156,0.38461538461538464,0.42857142857142855,-0.04395604395604391,0.6666666666666666
35,0.42857142857142855,0.42857142857142855,0.35714285714285715,0.0714285714285714,0.7
36,0.42857142857142855,0.4166666666666667,0.42857142857142855,-0.011904761904761862,0.6666666666666666
37,0.35714285714285715,0.3333333333333333,0.46153846153846156,-0.12820512820512825,0.65
38,0.35714285714285715,0.4166666666666667,0.38461538461538464,0.03205128205128205,0.65
39,0.38461538461538464,0.4,0.46153846153846156,-0.06153846153846154,0.6833333333333333
