layer,baseline_mean,positive_mean,negative_mean,delta
11,0.3124974012374878,0.3955322027206421,0.169813871383667,0.2257183313369751
12,0.3124974012374878,0.6257858991622924,-0.279392671585083,0.9051785707473754
13,0.3124974012374878,1.21287282705307,-0.46209120750427246,1.6749640345573424
14,0.3124974012374878,0.1463258147239685,0.42601661682128905,-0.27969080209732056
15,0.3124974012374878,0.8261268615722657,-0.3956748485565186,1.2218017101287844
16,0.3124974012374878,4.150203955173493,-0.9668251037597656,5.117029058933258
17,0.3124974012374878,6.1792396128177645,-1.6028949737548828,7.7821345865726474
18,0.3124974012374878,3.522921472787857,-0.21332473754882814,3.7362462103366854
19,0.3124974012374878,3.735072660446167,0.45236358642578123,3.2827090740203855
20,0.3124974012374878,5.414326989650727,-1.5625896453857422,6.976916635036469
21,0.3124974012374878,3.3843807011842726,-1.858053207397461,5.2424339085817335
22,0.3124974012374878,2.182878828048706,-3.2350215911865234,5.417900419235229
23,0.3124974012374878,3.3809326171875,-2.2726669311523438,5.653599548339844
24,0.3124974012374878,0.901783561706543,0.21245989799499512,0.6893236637115479
25,0.3124974012374878,1.4329736709594727,0.10105266571044921,1.3319210052490236
26,0.3124974012374878,0.10710885524749755,0.5063245534896851,-0.3992156982421875
27,0.3124974012374878,0.17510361671447755,0.5501039266586304,-0.37500030994415284
28,0.3124974012374878,0.16639342308044433,0.5827594757080078,-0.41636605262756343
29,0.3124974012374878,0.3025997161865234,0.40855621695518496,-0.10595650076866153
30,0.3124974012374878,0.2326958656311035,0.4028167724609375,-0.170120906829834
31,0.3124974012374878,0.19719419479370118,0.3557332277297974,-0.1585390329360962
32,0.3124974012374878,0.3124363899230957,0.2095147967338562,0.10292159318923949
33,0.3124974012374878,0.3680865287780762,0.16429623663425447,0.20379029214382172
34,0.3124974012374878,0.4068866729736328,0.13027209043502808,0.2766145825386047
35,0.3124974012374878,0.4415427207946777,0.13163320422172547,0.30990951657295224
