strength,mean_p_positive,std_p_positive,n_samples,delta_from_baseline,model,model_size,num_layers
-1.0,0.2564340019226074,0.3520752607446546,50,-0.3343261194229126,Qwen/Qwen3-4B,4B,36
-0.5,0.08280169486999511,0.26633035481857803,50,-0.5079584264755249,Qwen/Qwen3-4B,4B,36
-0.25,0.03747392058372498,0.17682329622593929,50,-0.553286200761795,Qwen/Qwen3-4B,4B,36
-0.1,0.17070626258850097,0.34329660312906046,50,-0.42005385875701906,Qwen/Qwen3-4B,4B,36
0.0,0.59076012134552,0.4700039333458812,50,0.0,Qwen/Qwen3-4B,4B,36
0.1,0.8541943919658661,0.3407162062208191,50,0.2634342706203461,Qwen/Qwen3-4B,4B,36
0.25,0.8810091924667358,0.31705748638996095,50,0.2902490711212158,Qwen/Qwen3-4B,4B,36
0.5,0.8911653852462769,0.2954553859193944,50,0.30040526390075684,Qwen/Qwen3-4B,4B,36
1.0,0.1261979830265045,0.16965651079522978,50,-0.4645621383190155,Qwen/Qwen3-4B,4B,36
