strength,mean_p_positive,std_p_positive,n_samples,delta_from_baseline,model,model_size,num_layers
-1.0,0.03493006825447083,0.0034545613295501577,50,-0.714694629907608,Qwen/Qwen3-32B,32B,64
-0.5,0.03706668496131897,0.11346283682522662,50,-0.71255801320076,Qwen/Qwen3-32B,32B,64
-0.25,0.020618678331375123,0.1390577517218199,50,-0.7290060198307038,Qwen/Qwen3-32B,32B,64
-0.1,0.07648972630500793,0.23984735193515258,50,-0.6731349718570709,Qwen/Qwen3-32B,32B,64
0.0,0.7496246981620789,0.41278362015334963,50,0.0,Qwen/Qwen3-32B,32B,64
0.1,0.8258627867698669,0.36011944302699755,50,0.07623808860778802,Qwen/Qwen3-32B,32B,64
0.25,0.9550155746936798,0.1958564835068163,50,0.20539087653160093,Qwen/Qwen3-32B,32B,64
0.5,0.999858969449997,6.673905029434516e-05,50,0.2502342712879181,Qwen/Qwen3-32B,32B,64
1.0,0.1375955355167389,0.08403107872202391,50,-0.61202916264534,Qwen/Qwen3-32B,32B,64
