strength,behavior_rate,n_valid,model,concept,layer_start,layer_end
-2.0,0.5402298850574713,87,Qwen/Qwen3-14B,self_awareness_text_model,23,23
-1.0,0.20481927710843373,83,Qwen/Qwen3-14B,self_awareness_text_model,23,23
-0.5,0.40789473684210525,76,Qwen/Qwen3-14B,self_awareness_text_model,23,23
-0.25,0.5753424657534246,73,Qwen/Qwen3-14B,self_awareness_text_model,23,23
0.0,0.684931506849315,73,Qwen/Qwen3-14B,self_awareness_text_model,23,23
0.25,0.7638888888888888,72,Qwen/Qwen3-14B,self_awareness_text_model,23,23
0.5,0.8571428571428571,70,Qwen/Qwen3-14B,self_awareness_text_model,23,23
1.0,0.7733333333333333,75,Qwen/Qwen3-14B,self_awareness_text_model,23,23
2.0,0.6825396825396826,63,Qwen/Qwen3-14B,self_awareness_text_model,23,23
