layer,baseline_mean,positive_mean,negative_mean,delta
31,-0.180654296875,-0.10890625,-0.2955078125,0.18660156250000004
32,-0.180654296875,-0.0004296875,-0.234951171875,0.234521484375
33,-0.180654296875,-0.103583984375,-0.1817236328125,0.07813964843750001
34,-0.180654296875,-0.157919921875,-0.09330078125,-0.064619140625
35,-0.180654296875,-0.0205859375,-0.17236328125,0.15177734375000002
36,-0.180654296875,-0.161494140625,-0.24861328125,0.08711914062500001
37,-0.180654296875,-0.061572265625,-0.261552734375,0.19998046874999997
38,-0.180654296875,-0.11421875,-0.182724609375,0.06850585937500002
39,-0.180654296875,-0.11431640625,-0.26708984375,0.1527734375
40,-0.180654296875,-0.1055078125,-0.306728515625,0.20122070312499996
41,-0.180654296875,-0.14234375,-0.145263671875,0.002919921875000009
42,-0.180654296875,-0.03951171875,-0.37015625,0.33064453125000004
43,-0.180654296875,-0.025,-0.38009765625,0.35509765625
44,-0.180654296875,-0.0771875,-0.3813720703125,0.30418457031249996
45,-0.180654296875,-0.03921875,-0.45931640625,0.42009765624999995
46,-0.180654296875,0.06568359375,-0.41736328125,0.483046875
47,-0.180654296875,0.001328125,-0.44340087890625,0.44472900390625003
48,-0.180654296875,0.06306640625,-0.453779296875,0.516845703125
49,-0.180654296875,0.14326171875,-0.49217041015625,0.63543212890625
50,-0.180654296875,-0.03328125,-0.333876953125,0.300595703125
51,-0.180654296875,0.07796875,-0.347705078125,0.425673828125
52,-0.180654296875,0.09705078125,-0.60958984375,0.706640625
53,-0.180654296875,-0.142109375,-0.3922900390625,0.25018066406249995
54,-0.180654296875,0.12330078125,-0.534111328125,0.6574121093749999
55,-0.180654296875,0.7855029296875,-1.177633056640625,1.963135986328125
56,-0.180654296875,1.49515625,-2.29078125,3.7859375
57,-0.180654296875,1.2491796875,-1.98234130859375,3.2315209960937503
58,-0.180654296875,1.17802734375,-1.8166455078125,2.9946728515625
59,-0.180654296875,1.16037109375,-1.8583349609375,3.0187060546874998
60,-0.180654296875,1.24998046875,-1.6778662109375,2.9278466796875
61,-0.180654296875,1.210048828125,-1.8781591796875,3.0882080078125
62,-0.180654296875,1.29470703125,-1.7662548828125,3.0609619140625
63,-0.180654296875,1.259169921875,-1.8039990234375,3.0631689453125004
64,-0.180654296875,1.082470703125,-1.7521826171875,2.8346533203125
65,-0.180654296875,1.111640625,-1.7888916015625,2.9005322265625
66,-0.180654296875,0.9404296875,-1.68427490234375,2.62470458984375
67,-0.180654296875,1.055830078125,-1.5711669921875,2.6269970703125
68,-0.180654296875,1.4821484375,-1.9897705078125,3.4719189453125
69,-0.180654296875,1.962421875,-2.56074951171875,4.52317138671875
70,-0.180654296875,2.1739453125,-3.072255859375,5.246201171875
71,-0.180654296875,1.9291796875,-3.07417236328125,5.00335205078125
72,-0.180654296875,1.2471875,-2.995029296875,4.242216796875
73,-0.180654296875,1.643671875,-2.72817138671875,4.37184326171875
74,-0.180654296875,0.8961328125,-1.632479248046875,2.528612060546875
75,-0.180654296875,0.8896337890625,-1.2320751953125,2.121708984375
76,-0.180654296875,0.62843505859375,-1.0102734375,1.63870849609375
77,-0.180654296875,0.264033203125,-0.713056640625,0.97708984375
78,-0.180654296875,-0.002646484375,-0.43787109375,0.435224609375
79,-0.180654296875,0.0646484375,-0.537939453125,0.6025878906250001
80,-0.180654296875,-0.17966796875,-0.3015380859375,0.12187011718749999
81,-0.180654296875,-0.1831884765625,-0.2608203125,0.07763183593749998
82,-0.180654296875,-0.2040576171875,-0.2070703125,0.00301269531249998
83,-0.180654296875,-0.2254150390625,-0.2166796875,-0.008735351562499993
84,-0.180654296875,-0.2731005859375,-0.175703125,-0.09739746093749999
85,-0.180654296875,-0.2614208984375,-0.157392578125,-0.1040283203125
86,-0.180654296875,-0.24433349609375,-0.194169921875,-0.05016357421874998
87,-0.180654296875,-0.2358251953125,-0.215576171875,-0.020249023437500013
88,-0.180654296875,-0.2367626953125,-0.213974609375,-0.02278808593749998
89,-0.180654296875,-0.2146484375,-0.214375,-0.0002734375000000011
90,-0.180654296875,-0.222109375,-0.14458984375,-0.07751953125
91,-0.180654296875,-0.2145361328125,-0.178779296875,-0.03575683593750001
92,-0.180654296875,-0.2001953125,-0.17001953125,-0.030175781250000006
93,-0.180654296875,-0.173994140625,-0.173984375,-9.765624999991118e-06
